id;language;gender;year;degree;access
u007999;ES;M;1968;0;Started
u008000;CA;M;1966;1;Yes
u008001;ES;M;1966;0;No
u008002;ES;F;1959;0;Yes
u008003;CA;F;1970;0;Started
u008004;CA;M;1962;0;Yes
u008005;CA;M;1967;1;Started
u008006;CA;M;1968;0;Yes
u008007;ES;F;1960;0;Yes
u008008;CA;F;1962;0;Yes
u008009;CA;F;1967;0;Started
u008010;CA;F;1971;1;Started
u008011;ES;M;1963;0;Started
u008012;ES;F;1968;0;No
u008013;ES;M;1973;0;Started
u008014;CA;F;1970;0;Started
u008015;CA;M;1965;1;Started
u008016;ES;F;1959;0;Yes
u008017;ES;F;1962;0;No
u008018;CA;M;1967;0;Yes
u008019;ES;M;1961;0;Started
u008020;ES;M;1965;0;Yes
u008021;ES;M;1968;0;Yes
u008022;ES;M;1977;0;Started
u008023;ES;M;1971;0;No
u008024;CA;M;1974;0;Started
u008025;ES;F;1967;0;Yes
u008026;ES;M;1972;1;No
u008027;ES;M;1967;0;Yes
u008028;CA;M;1971;0;Started
u008029;ES;F;1970;0;Yes
u008030;ES;M;1968;1;No
u008031;ES;F;1968;1;Started
u008032;ES;M;1971;1;Started
u008033;CA;F;1965;0;Yes
u008034;ES;M;1965;0;Started
u008035;ES;F;1964;0;Started
u008036;ES;M;1971;0;Started
u008037;CA;M;1971;0;No
u008038;CA;M;1968;0;Started
u008039;CA;F;1973;0;No
u008040;ES;F;1958;0;Yes
u008041;ES;F;1963;0;Started
u008042;CA;F;1965;1;Started
u008043;ES;F;1972;0;Yes
u008044;CA;M;1961;1;Started
u008045;ES;M;1962;1;Started
u008046;CA;M;1970;0;Started
u008047;CA;F;1959;0;No
u008048;ES;F;1966;0;Started
u008049;ES;M;1971;0;Started
u008050;CA;M;1968;0;Started
u008051;ES;M;1966;0;Started
u008052;CA;F;1962;0;Started
u008053;ES;M;1966;1;Yes
u008054;CA;M;1963;1;Started
u008055;ES;M;1967;0;Yes
u008056;CA;F;1968;1;Started
u008057;ES;M;1968;0;Started
u008058;ES;M;1961;0;Yes
u008059;ES;M;1965;0;Started
u008060;CA;M;1968;0;No
u008061;ES;M;1966;0;Yes
u008062;ES;F;1962;0;Yes
u008063;ES;F;1968;0;Started
u008064;CA;F;1968;0;No
u008065;CA;F;1968;0;Started
u008066;CA;F;1961;0;Yes
u008067;CA;M;1965;1;Started
u008068;CA;F;1958;1;Yes
u008069;ES;M;1966;0;No
u008070;ES;M;1961;0;Started
u008071;CA;M;1976;0;No
u008072;CA;M;1965;0;No
u008073;CA;M;1971;0;Started
u008074;CA;M;1964;1;Yes
u008075;ES;F;1973;0;Started
u008076;CA;F;1964;0;No
u008077;CA;M;1970;1;Started
u008078;CA;F;1973;0;Started
u008079;ES;M;1968;0;Yes
u008080;ES;F;1961;0;No
u008081;CA;M;1966;0;No
u008082;ES;M;1961;0;Started
u008083;ES;F;1966;0;No
u008084;ES;M;1972;0;Yes
u008085;ES;M;1973;1;No
u008086;CA;M;1963;0;Yes
u008087;ES;M;1966;0;Yes
u008088;CA;M;1967;0;Yes
u008089;ES;M;1966;0;Started
u008090;CA;M;1962;0;Started
u008091;CA;M;1973;0;Started
u008092;ES;M;1969;0;No
u008093;ES;F;1970;0;No
u008094;CA;F;1965;0;No
u008095;ES;F;1962;1;Yes
u008096;CA;M;1970;0;Started
u008097;ES;M;1967;0;Yes
u008098;ES;M;1974;0;Yes
u008099;CA;F;1958;1;No
u008100;CA;M;1965;1;Yes
u008101;ES;M;1968;0;Yes
u008102;ES;F;1967;0;Started
u008103;ES;F;1963;0;Yes
u008104;CA;F;1970;0;No
u008105;ES;F;1964;1;No
u008106;CA;F;1965;0;Yes
u008107;ES;F;1975;0;Started
u008108;CA;M;1962;0;Started
u008109;ES;F;1961;0;No
u008110;ES;M;1961;0;Started
u008111;CA;F;1963;1;Started
u008112;ES;M;1965;0;Yes
u008113;ES;M;1971;1;Started
u008114;CA;F;1962;1;Started
u008115;CA;F;1968;0;Yes
u008116;ES;M;1965;1;Started
u008117;CA;M;1970;1;Yes
u008118;CA;F;1957;0;No
u008119;CA;M;1975;0;Yes
u008120;ES;M;1968;0;Started
u008121;ES;M;1969;1;Started
u008122;CA;M;1970;0;Yes
u008123;CA;M;1968;0;Yes
u008124;CA;F;1962;0;Started
u008125;CA;M;1967;1;Yes
u008126;ES;M;1963;0;No
u008127;ES;M;1975;0;Yes
u008128;ES;F;1965;0;Yes
u008129;CA;M;1966;0;Started
u008130;ES;M;1969;0;Yes
u008131;ES;F;1962;1;Started
u008132;ES;M;1968;0;Started
u008133;ES;M;1970;1;No
u008134;ES;F;1961;0;Started
u008135;ES;M;1970;0;Started
u008136;CA;M;1973;1;Started
u008137;CA;M;1966;1;Yes
u008138;ES;M;1963;0;Started
u008139;ES;F;1971;1;Yes
u008140;ES;F;1972;0;Yes
u008141;ES;M;1977;0;Yes
u008142;CA;M;1970;0;Started
u008143;CA;M;1962;0;Yes
u008144;CA;F;1965;0;Yes
u008145;ES;F;1969;1;Yes
u008146;ES;F;1963;0;Started
u008147;CA;F;1964;0;Started
u008148;ES;M;1973;0;No
u008149;ES;F;1968;0;Yes
u008150;ES;M;1962;0;Yes
u008151;ES;M;1964;0;Started
u008152;ES;F;1976;0;No
u008153;ES;M;1968;0;Started
u008154;CA;F;1969;0;Started
u008155;ES;F;1971;0;Yes
u008156;ES;F;1964;0;Yes
u008157;CA;M;1968;1;Yes
u008158;ES;M;1965;0;Yes
u008159;ES;M;1970;0;Started
u008160;ES;M;1969;0;Yes
u008161;ES;F;1971;0;Yes
u008162;ES;M;1968;0;Started
u008163;ES;M;1964;1;Started
u008164;ES;F;1968;0;Yes
u008165;ES;M;1971;0;Yes
u008166;ES;F;1963;0;Yes
u008167;CA;M;1972;0;Yes
u008168;CA;M;1970;0;Started
u008169;CA;F;1970;0;Started
u008170;CA;M;1974;1;Started
u008171;ES;F;1960;0;Yes
u008172;CA;M;1960;0;Started
u008173;ES;M;1972;0;Yes
u008174;CA;F;1966;0;No
u008175;ES;M;1970;0;Started
u008176;CA;M;1960;0;Started
u008177;ES;F;1968;1;Yes
u008178;ES;M;1971;0;Started
u008179;CA;M;1974;0;Started
u008180;CA;F;1971;1;Yes
u008181;CA;M;1962;0;Yes
u008182;CA;M;1971;0;No
u008183;ES;M;1967;0;Started
u008184;ES;M;1978;0;Started
u008185;CA;F;1973;1;No
u008186;ES;M;1969;0;Yes
u008187;ES;M;1971;1;Yes
u008188;ES;M;1966;0;No
u008189;ES;M;1968;1;Yes
u008190;CA;M;1967;0;Started
u008191;ES;M;1967;0;Started
u008192;CA;F;1969;0;Started
u008193;ES;M;1963;1;No
u008194;CA;F;1967;1;Yes
u008195;ES;M;1961;0;No
u008196;ES;F;1969;0;Started
u008197;CA;F;1968;0;Yes
u008198;ES;F;1967;0;Yes
u008199;ES;M;1967;0;Yes
u008200;CA;M;1969;0;Started
u008201;ES;M;1964;1;Started
u008202;ES;F;1974;0;No
u008203;ES;F;1966;0;No
u008204;CA;M;1972;0;No
u008205;CA;F;1962;1;Started
u008206;ES;F;1967;0;No
u008207;ES;F;1978;0;Started
u008208;ES;F;1966;0;Started
u008209;ES;M;1969;0;Started
u008210;CA;M;1968;1;No
u008211;CA;M;1968;1;Yes
u008212;ES;M;1962;0;Started
u008213;ES;M;1971;0;Yes
u008214;ES;M;1960;0;Yes
u008215;ES;M;1966;0;Started
u008216;ES;M;1966;0;Started
u008217;ES;M;1969;0;No
u008218;ES;F;1961;0;Started
u008219;ES;M;1963;0;Started
u008220;CA;F;1959;0;Started
u008221;ES;F;1968;0;Started
u008222;CA;F;1962;0;Started
u008223;CA;M;1961;0;Started
u008224;ES;F;1963;0;No
u008225;CA;M;1965;0;Yes
u008226;CA;F;1968;0;Started
u008227;CA;M;1972;0;Started
u008228;ES;M;1970;0;Yes
u008229;ES;M;1965;0;No
u008230;CA;M;1970;0;Started
u008231;ES;M;1959;0;Yes
u008232;CA;F;1972;0;Started
u008233;CA;M;1972;1;Started
u008234;ES;F;1968;0;No
u008235;CA;M;1960;0;Yes
u008236;ES;M;1963;0;No
u008237;CA;F;1971;0;No
u008238;CA;M;1975;1;Started
u008239;ES;M;1978;0;No
u008240;ES;M;1971;0;No
u008241;ES;M;1968;0;Started
u008242;CA;M;1969;0;No
u008243;ES;M;1961;0;Started
u008244;ES;M;1960;0;Yes
u008245;ES;M;1971;0;Started
u008246;ES;M;1965;1;Yes
u008247;CA;M;1969;0;Yes
u008248;ES;M;1965;0;Yes
u008249;CA;M;1963;0;Yes
u008250;ES;F;1967;0;Started
u008251;ES;F;1962;0;No
u008252;ES;M;1968;0;Yes
u008253;ES;M;1962;0;Started
u008254;CA;F;1960;1;Yes
u008255;ES;F;1959;0;No
u008256;ES;F;1963;0;Started
u008257;CA;M;1969;0;Started
u008258;CA;M;1969;0;Started
u008259;ES;F;1970;0;Started
u008260;CA;M;1971;0;Started
u008261;ES;M;1966;0;Yes
u008262;CA;M;1959;0;No
u008263;CA;F;1967;0;Started
u008264;CA;M;1968;0;No
u008265;ES;M;1966;0;No
u008266;ES;M;1970;1;No
u008267;ES;F;1966;1;Yes
u008268;ES;F;1969;0;Yes
u008269;ES;F;1969;0;Yes
u008270;ES;F;1964;0;No
u008271;CA;M;1971;0;No
u008272;ES;F;1968;0;Started
u008273;ES;F;1969;0;No
u008274;ES;M;1960;0;No
u008275;CA;M;1968;1;Yes
u008276;ES;F;1964;0;No
u008277;ES;M;1970;1;No
u008278;ES;F;1967;0;Yes
u008279;CA;F;1965;0;Started
u008280;CA;M;1966;0;No
u008281;CA;M;1962;0;Started
u008282;CA;M;1972;1;Started
u008283;CA;M;1963;0;Started
u008284;ES;F;1965;0;Started
u008285;ES;M;1965;1;Yes
u008286;ES;F;1961;1;Yes
u008287;ES;M;1959;0;Yes
u008288;CA;M;1971;0;Started
u008289;ES;M;1965;0;Started
u008290;CA;M;1971;0;Yes
u008291;CA;M;1962;1;No
u008292;ES;M;1975;0;Started
u008293;ES;F;1962;0;Started
u008294;ES;M;1972;0;No
u008295;ES;M;1977;0;Started
u008296;ES;F;1967;0;No
u008297;CA;M;1970;0;Yes
u008298;ES;M;1959;0;Started
u008299;ES;F;1965;0;No
u008300;ES;M;1969;0;Started
u008301;ES;F;1966;1;Yes
u008302;CA;M;1965;0;Yes
u008303;CA;F;1969;0;Started
u008304;ES;M;1974;0;Yes
u008305;ES;F;1965;0;Started
u008306;CA;M;1967;1;Yes
u008307;CA;F;1964;1;No
u008308;CA;M;1970;0;Yes
u008309;ES;M;1972;0;Started
u008310;ES;F;1969;0;Yes
u008311;CA;F;1962;0;Started
u008312;CA;F;1962;0;Yes
u008313;ES;M;1961;0;Yes
u008314;ES;F;1971;0;Yes
u008315;CA;F;1970;1;No
u008316;CA;M;1963;0;No
u008317;ES;F;1964;0;Yes
u008318;ES;M;1963;1;Started
u008319;ES;M;1965;1;Started
u008320;ES;M;1968;0;Started
u008321;ES;M;1971;0;Started
u008322;ES;F;1963;0;Yes
u008323;ES;F;1970;0;Started
u008324;CA;F;1968;0;Yes
u008325;CA;F;1970;0;Started
u008326;ES;F;1968;1;Started
u008327;CA;M;1967;0;Yes
u008328;CA;M;1963;1;No
u008329;CA;M;1962;1;Yes
u008330;CA;M;1974;1;Yes
u008331;CA;F;1965;0;Yes
u008332;CA;F;1968;0;Started
u008333;ES;M;1971;1;Yes
u008334;CA;F;1970;0;Yes
u008335;CA;M;1970;1;Started
u008336;CA;F;1976;1;Started
u008337;ES;M;1965;0;No
u008338;CA;M;1971;0;Yes
u008339;CA;M;1963;0;No
u008340;ES;F;1972;0;Yes
u008341;ES;M;1962;1;Yes
u008342;ES;M;1976;0;No
u008343;CA;F;1965;0;Yes
u008344;ES;F;1962;0;Yes
u008345;ES;M;1977;0;Started
u008346;ES;M;1969;0;Yes
u008347;CA;F;1964;0;No
u008348;ES;M;1962;0;No
u008349;ES;F;1976;1;No
u008350;CA;F;1972;1;No
u008351;ES;F;1967;0;Started
u008352;ES;F;1960;1;Yes
u008353;CA;M;1963;0;Started
u008354;CA;M;1965;0;No
u008355;ES;F;1959;0;Yes
u008356;ES;M;1967;0;Started
u008357;CA;M;1961;0;Started
u008358;ES;M;1962;0;Yes
u008359;CA;M;1969;0;Started
u008360;ES;M;1958;1;Started
u008361;ES;M;1966;0;Started
u008362;ES;F;1961;0;Yes
u008363;ES;F;1970;0;Yes
u008364;ES;F;1961;0;Yes
u008365;CA;M;1967;0;Started
u008366;CA;F;1968;0;No
u008367;CA;M;1958;0;No
u008368;ES;M;1971;0;Started
u008369;CA;F;1972;0;Yes
u008370;CA;M;1972;0;Started
u008371;ES;F;1967;1;Started
u008372;ES;F;1972;0;Started
u008373;CA;F;1972;0;Started
u008374;ES;F;1968;1;Started
u008375;ES;M;1973;0;Started
u008376;CA;F;1968;0;Started
u008377;CA;M;1966;0;Yes
u008378;ES;M;1967;0;Started
u008379;ES;F;1964;0;Started
u008380;CA;M;1970;0;Yes
u008381;ES;M;1968;0;Started
u008382;CA;M;1971;1;No
u008383;ES;M;1967;0;Yes
u008384;CA;F;1959;0;Yes
u008385;ES;F;1961;0;Started
u008386;ES;F;1968;0;Started
u008387;CA;M;1968;0;Started
u008388;ES;M;1969;0;Yes
u008389;ES;M;1967;0;No
u008390;ES;M;1967;0;Yes
u008391;ES;M;1973;1;Yes
u008392;CA;M;1960;0;No
u008393;ES;M;1966;1;Started
u008394;CA;M;1966;0;Yes
u008395;ES;M;1972;1;Started
u008396;ES;M;1965;0;Yes
u008397;ES;M;1972;0;Yes
u008398;ES;M;1966;0;No
u008399;ES;M;1964;0;No
u008400;ES;F;1964;1;No
u008401;CA;M;1965;0;Yes
u008402;ES;M;1966;0;Started
u008403;ES;F;1965;0;Started
u008404;CA;M;1977;1;Yes
u008405;ES;M;1963;1;Yes
u008406;ES;M;1972;0;Yes
u008407;ES;M;1967;0;No
u008408;ES;M;1960;0;Started
u008409;CA;F;1967;1;Started
u008410;CA;M;1968;0;Yes
u008411;ES;M;1971;0;Yes
u008412;ES;M;1972;0;Yes
u008413;CA;M;1971;1;Yes
u008414;CA;M;1964;0;Yes
u008415;ES;M;1969;0;No
u008416;ES;M;1962;0;No
u008417;ES;F;1966;0;Yes
u008418;ES;F;1966;0;No
u008419;CA;M;1968;0;Started
u008420;ES;M;1969;0;Yes
u008421;ES;M;1966;1;Yes
u008422;CA;M;1967;1;Yes
u008423;ES;M;1969;0;No
u008424;ES;M;1963;0;No
u008425;ES;F;1968;0;Started
u008426;CA;F;1965;0;No
u008427;CA;M;1968;0;Yes
u008428;ES;F;1967;1;Yes
u008429;ES;F;1960;0;No
u008430;ES;F;1978;1;No
u008431;CA;M;1965;0;Yes
u008432;ES;M;1976;1;No
u008433;ES;M;1962;0;No
u008434;ES;M;1964;0;No
u008435;ES;M;1968;0;Started
u008436;ES;M;1952;0;No
u008437;ES;M;1969;0;Yes
u008438;CA;F;1971;0;Started
u008439;CA;M;1961;1;No
u008440;CA;M;1964;0;Yes
u008441;ES;M;1972;0;No
u008442;CA;M;1962;0;Started
u008443;CA;M;1973;0;Yes
u008444;CA;M;1967;0;Started
u008445;CA;F;1959;0;Yes
u008446;CA;F;1963;1;Yes
u008447;ES;F;1959;0;No
u008448;ES;M;1964;1;Yes
u008449;ES;F;1965;0;Yes
u008450;ES;M;1972;1;No
u008451;CA;M;1964;0;No
u008452;ES;M;1970;0;No
u008453;CA;F;1973;0;No
u008454;CA;M;1970;1;Yes
u008455;CA;F;1967;0;No
u008456;CA;M;1963;1;Yes
u008457;CA;M;1970;0;No
u008458;ES;F;1965;0;Yes
u008459;CA;M;1963;1;Started
u008460;CA;F;1966;0;Yes
u008461;ES;M;1967;1;Started
u008462;ES;M;1970;0;Yes
u008463;CA;M;1975;0;Yes
u008464;CA;M;1960;0;No
u008465;ES;F;1959;0;Yes
u008466;ES;M;1970;1;Started
u008467;ES;M;1967;0;Started
u008468;CA;M;1967;0;Yes
u008469;CA;F;1972;0;Yes
u008470;ES;M;1966;0;Yes
u008471;ES;F;1963;0;No
u008472;ES;M;1971;0;Yes
u008473;CA;M;1961;0;Started
u008474;ES;M;1972;0;No
u008475;ES;F;1969;0;Started
u008476;ES;M;1967;0;Started
u008477;CA;M;1967;1;Yes
u008478;CA;F;1969;1;Yes
u008479;CA;M;1964;0;No
u008480;ES;F;1957;1;Started
u008481;ES;M;1970;0;Started
u008482;CA;F;1972;0;Yes
u008483;ES;M;1967;0;No
u008484;ES;M;1973;0;Yes
u008485;ES;F;1971;1;Started
u008486;ES;M;1970;0;Yes
u008487;ES;M;1965;0;No
u008488;CA;M;1960;0;Started
u008489;ES;F;1959;0;Started
u008490;ES;F;1967;0;Yes
u008491;ES;M;1961;0;Yes
u008492;ES;F;1965;1;Yes
u008493;ES;M;1971;0;Yes
u008494;ES;F;1973;0;Started
u008495;ES;M;1969;0;Yes
u008496;CA;F;1959;0;Started
u008497;CA;M;1966;0;Started
u008498;ES;M;1965;0;No
u008499;ES;M;1961;0;No
u008500;ES;M;1967;1;Started
u008501;ES;F;1969;1;Yes
u008502;ES;M;1961;0;Yes
u008503;CA;F;1958;0;Yes
u008504;ES;F;1970;0;Yes
u008505;CA;M;1966;0;No
u008506;ES;F;1970;0;Started
u008507;CA;M;1961;0;No
u008508;ES;M;1961;1;No
u008509;ES;F;1975;0;No
u008510;ES;F;1964;1;Started
u008511;ES;M;1967;0;Yes
u008512;CA;F;1970;0;No
u008513;ES;F;1967;0;Yes
u008514;ES;M;1964;0;Started
u008515;CA;F;1968;1;Started
u008516;ES;M;1969;0;Started
u008517;ES;M;1963;0;Started
u008518;ES;M;1961;0;Yes
u008519;CA;F;1968;0;Started
u008520;CA;F;1960;0;No
u008521;ES;M;1967;0;Yes
u008522;CA;M;1965;1;Started
u008523;ES;M;1967;0;Yes
u008524;ES;M;1973;0;Yes
u008525;ES;M;1969;0;Yes
u008526;ES;M;1965;1;Started
u008527;ES;M;1968;1;Started
u008528;CA;F;1969;0;Started
u008529;ES;F;1960;0;Started
u008530;CA;F;1959;0;Started
u008531;CA;F;1969;0;No
u008532;ES;F;1962;0;Started
u008533;ES;F;1967;0;Started
u008534;CA;F;1961;0;No
u008535;CA;M;1961;0;No
u008536;CA;F;1968;0;Yes
u008537;ES;M;1971;0;Yes
u008538;CA;F;1971;1;Started
u008539;ES;F;1963;0;Started
u008540;ES;M;1957;0;Started
u008541;CA;F;1974;1;Started
u008542;CA;M;1968;0;Started
u008543;ES;M;1967;0;Started
u008544;CA;M;1969;0;No
u008545;ES;F;1964;0;Started
u008546;CA;F;1961;0;No
u008547;CA;M;1967;0;Started
u008548;CA;M;1966;1;Started
u008549;CA;M;1964;0;Started
u008550;ES;F;1964;0;Started
u008551;ES;M;1961;0;Yes
u008552;ES;M;1972;0;Yes
u008553;ES;F;1961;0;Started
u008554;ES;F;1971;0;Yes
u008555;CA;M;1967;1;Started
u008556;CA;M;1966;0;Yes
u008557;CA;M;1969;1;Started
u008558;CA;M;1958;0;Yes
u008559;CA;F;1963;0;Started
u008560;CA;F;1966;0;Yes
u008561;CA;M;1963;0;No
u008562;ES;F;1961;0;Yes
u008563;ES;F;1959;0;Started
u008564;CA;M;1967;0;Started
u008565;CA;M;1963;0;No
u008566;ES;F;1967;0;Started
u008567;ES;F;1961;0;Yes
u008568;CA;F;1972;0;No
u008569;ES;F;1965;1;Started
u008570;CA;F;1965;0;Started
u008571;CA;M;1973;1;Started
u008572;CA;M;1961;0;No
u008573;ES;F;1974;0;No
u008574;ES;F;1969;0;Started
u008575;CA;F;1958;0;Started
u008576;ES;F;1969;0;Yes
u008577;CA;F;1976;0;Started
u008578;ES;M;1966;0;Yes
u008579;CA;M;1968;0;Started
u008580;CA;F;1967;0;No
u008581;CA;M;1976;1;Yes
u008582;ES;M;1958;0;No
u008583;ES;M;1969;1;Started
u008584;ES;M;1962;0;No
u008585;ES;M;1954;0;Started
u008586;CA;M;1975;0;Started
u008587;ES;M;1968;1;No
u008588;ES;F;1972;0;Yes
u008589;CA;M;1967;0;Yes
u008590;ES;M;1967;0;No
u008591;CA;M;1963;0;Yes
u008592;ES;F;1961;0;Yes
u008593;ES;M;1973;0;Started
u008594;CA;M;1971;0;Started
u008595;ES;M;1964;1;No
u008596;CA;F;1972;0;Yes
u008597;ES;F;1972;0;No
u008598;CA;F;1969;1;No
u008599;ES;M;1960;0;Started
u008600;CA;F;1970;0;Started
u008601;ES;F;1961;0;Started
u008602;CA;M;1969;0;Started
u008603;ES;F;1968;0;Yes
u008604;CA;F;1965;0;No
u008605;ES;M;1966;1;Started
u008606;ES;F;1962;0;Started
u008607;ES;F;1969;0;Yes
u008608;ES;F;1969;0;Yes
u008609;ES;M;1967;0;Yes
u008610;ES;M;1963;0;No
u008611;CA;M;1961;0;Yes
u008612;ES;F;1964;0;Yes
u008613;CA;F;1959;0;Yes
u008614;ES;M;1956;0;Yes
u008615;ES;F;1971;0;Started
u008616;CA;F;1970;0;Started
u008617;ES;F;1969;1;Started
u008618;ES;M;1964;0;Started
u008619;ES;M;1955;0;No
u008620;ES;M;1960;0;Started
u008621;ES;F;1968;0;Started
u008622;ES;M;1972;0;Started
u008623;CA;F;1973;0;No
u008624;ES;M;1962;0;No
u008625;ES;M;1968;0;Yes
u008626;ES;M;1961;1;Started
u008627;ES;F;1973;0;Yes
u008628;ES;M;1959;0;Yes
u008629;ES;F;1961;1;Yes
u008630;CA;F;1967;0;Yes
u008631;ES;M;1968;0;Started
u008632;ES;M;1970;0;Started
u008633;ES;M;1968;1;Started
u008634;CA;M;1970;0;Yes
u008635;CA;M;1966;0;Yes
u008636;ES;M;1970;0;No
u008637;ES;F;1972;0;Started
u008638;ES;F;1958;0;Started
u008639;CA;M;1957;1;No
u008640;CA;M;1964;0;Yes
u008641;ES;F;1963;0;No
u008642;CA;M;1962;0;Started
u008643;CA;F;1968;1;Started
u008644;CA;F;1959;0;No
u008645;ES;M;1969;0;No
u008646;ES;M;1969;1;Yes
u008647;CA;F;1970;0;Started
u008648;CA;F;1961;1;Yes
u008649;ES;F;1960;0;Yes
u008650;CA;M;1970;1;Started
u008651;ES;M;1967;0;No
u008652;ES;F;1968;1;Yes
u008653;ES;M;1970;0;Yes
u008654;ES;M;1967;1;Started
u008655;ES;M;1974;1;Started
u008656;CA;F;1965;0;Yes
u008657;CA;M;1969;0;Yes
u008658;CA;M;1971;0;No
u008659;CA;F;1967;0;Yes
u008660;ES;M;1972;0;Started
u008661;CA;F;1970;0;Yes
u008662;ES;M;1968;0;Yes
u008663;ES;M;1968;0;Yes
u008664;ES;M;1961;0;Started
u008665;ES;F;1972;1;No
u008666;CA;M;1961;0;Started
u008667;CA;M;1970;1;Yes
u008668;ES;F;1972;0;Started
u008669;ES;M;1965;0;Yes
u008670;ES;M;1957;1;Started
u008671;CA;F;1970;0;Yes
u008672;CA;M;1966;0;Yes
u008673;CA;F;1967;0;No
u008674;ES;F;1967;0;Started
u008675;CA;M;1972;0;Yes
u008676;ES;M;1963;0;No
u008677;ES;M;1962;0;Started
u008678;ES;M;1970;0;Yes
u008679;ES;F;1964;0;No
u008680;CA;M;1968;0;Yes
u008681;ES;M;1966;0;Started
u008682;CA;M;1974;0;No
u008683;CA;M;1966;1;No
u008684;ES;F;1965;1;Yes
u008685;CA;M;1960;0;Yes
u008686;ES;F;1964;1;Started
u008687;ES;M;1964;0;No
u008688;ES;M;1960;0;Yes
u008689;ES;F;1973;0;Yes
u008690;ES;M;1970;0;No
u008691;ES;M;1960;0;Started
u008692;ES;F;1963;0;No
u008693;ES;F;1975;0;No
u008694;CA;M;1971;0;Started
u008695;ES;M;1965;0;No
u008696;ES;M;1965;1;Started
u008697;CA;F;1965;0;Yes
u008698;CA;M;1966;1;Yes
u008699;CA;M;1959;0;No
u008700;ES;F;1973;0;No
u008701;ES;M;1965;0;Yes
u008702;ES;M;1963;0;Started
u008703;CA;F;1964;0;Started
u008704;CA;M;1968;0;No
u008705;CA;M;1966;0;Started
u008706;ES;M;1967;0;Started
u008707;ES;M;1965;0;No
u008708;ES;M;1970;0;No
u008709;ES;F;1963;0;Yes
u008710;ES;F;1968;1;Yes
u008711;CA;F;1963;0;Started
u008712;ES;M;1967;0;Started
u008713;ES;M;1961;0;Started
u008714;ES;M;1974;0;No
u008715;ES;F;1977;0;Yes
u008716;CA;F;1967;0;Started
u008717;ES;F;1973;0;Started
u008718;CA;F;1975;0;Started
u008719;ES;M;1967;0;Started
u008720;CA;M;1973;0;No
u008721;CA;M;1977;0;Started
u008722;CA;M;1963;0;Yes
u008723;ES;F;1963;0;Started
u008724;ES;M;1963;1;Started
u008725;ES;M;1969;1;No
u008726;CA;F;1974;0;Started
u008727;ES;M;1971;0;Started
u008728;ES;F;1964;0;Started
u008729;ES;M;1971;1;Yes
u008730;ES;M;1973;0;Yes
u008731;CA;M;1967;0;No
u008732;ES;F;1973;0;Started
u008733;ES;F;1970;0;Yes
u008734;ES;F;1958;0;Yes
u008735;ES;F;1969;0;Started
u008736;CA;F;1969;0;Yes
u008737;ES;M;1975;0;Started
u008738;ES;F;1970;0;Started
u008739;CA;M;1966;1;No
u008740;CA;M;1970;0;No
u008741;CA;M;1969;1;No
u008742;ES;F;1968;0;Started
u008743;ES;M;1974;0;No
u008744;CA;M;1974;0;Yes
u008745;ES;M;1962;0;Yes
u008746;ES;M;1964;0;Started
u008747;ES;M;1966;0;Yes
u008748;ES;M;1964;0;Yes
u008749;CA;F;1964;0;Yes
u008750;CA;M;1978;0;No
u008751;ES;M;1974;0;Started
u008752;ES;M;1962;0;Started
u008753;ES;F;1964;0;Yes
u008754;CA;M;1964;0;Yes
u008755;CA;F;1968;0;Yes
u008756;ES;F;1973;0;Yes
u008757;CA;F;1967;0;Yes
u008758;CA;M;1961;0;Yes
u008759;ES;F;1966;0;Started
u008760;ES;M;1968;0;Yes
u008761;CA;M;1969;0;Yes
u008762;CA;M;1973;1;No
u008763;CA;F;1970;0;No
u008764;CA;M;1965;0;No
u008765;ES;F;1968;1;Started
u008766;ES;M;1969;0;Started
u008767;ES;F;1967;0;No
u008768;CA;M;1970;0;Yes
u008769;ES;F;1972;0;Yes
u008770;CA;F;1964;0;Yes
u008771;CA;F;1969;0;Yes
u008772;CA;M;1959;0;Yes
u008773;ES;M;1962;1;No
u008774;ES;M;1968;0;Started
u008775;ES;F;1966;0;Started
u008776;CA;F;1964;0;Started
u008777;ES;M;1967;0;No
u008778;CA;M;1972;0;Started
u008779;CA;M;1970;0;Yes
u008780;ES;M;1966;1;Started
u008781;ES;M;1973;0;Yes
u008782;ES;F;1972;0;No
u008783;ES;F;1974;0;Started
u008784;ES;F;1963;0;Started
u008785;CA;F;1972;0;No
u008786;CA;F;1956;0;Started
u008787;CA;M;1968;0;No
u008788;ES;M;1970;1;Started
u008789;CA;F;1971;1;Started
u008790;CA;F;1969;1;No
u008791;CA;F;1960;0;Yes
u008792;ES;F;1966;0;Yes
u008793;ES;F;1961;1;No
u008794;CA;F;1971;0;No
u008795;CA;M;1979;0;Started
u008796;CA;F;1971;0;No
u008797;ES;M;1963;0;Started
u008798;CA;M;1968;0;Started
u008799;ES;F;1972;0;No
u008800;CA;M;1961;0;No
u008801;CA;M;1967;0;Yes
u008802;ES;M;1964;1;No
u008803;ES;M;1957;0;Yes
u008804;CA;M;1959;0;No
u008805;CA;F;1968;0;Yes
u008806;CA;M;1976;0;No
u008807;ES;M;1965;0;Started
u008808;CA;M;1973;0;Yes
u008809;ES;M;1974;0;Started
u008810;CA;F;1960;0;Yes
u008811;ES;F;1966;0;Yes
u008812;CA;F;1966;0;No
u008813;ES;F;1965;0;No
u008814;ES;M;1963;0;Started
u008815;ES;M;1963;0;Yes
