id;semester;course;mark
u009078;2012/2;A21;A
u009078;2012/2;A49;A
u009078;2013/1;A51;SU
u009078;2013/1;A07;NO
u009078;2013/2;A12;A
u009078;2013/2;A51;SU
u009078;2014/1;A32;NO
u009078;2014/1;A52;NO
u009078;2014/1;A04;A
u009078;2014/1;A19;A
u009078;2014/2;A47;SU
u009079;2004/1;A32;EX
u009079;2004/1;A17;NO
u009079;2004/2;A59;NP
u009079;2004/2;A04;SU
u009079;2004/2;A42;M
u009079;2004/2;A28;EX
u009079;2005/1;A21;SU
u009079;2005/1;A46;NO
u009079;2005/2;A36;NP
u009079;2005/2;A03;A
u009079;2005/2;A47;A
u009079;2006/1;A56;A
u009079;2006/2;A09;NP
u009079;2006/2;A05;A
u009079;2006/2;A02;NO
u009079;2006/2;A60;A
u009079;2007/2;A22;NO
u009079;2007/2;A34;NP
u009079;2008/1;A20;NO
u009079;2008/1;A12;A
u009079;2008/2;A30;NP
u009079;2008/2;A10;A
u009079;2008/2;A31;A
u009079;2009/1;A30;A
u009079;2009/1;A48;A
u009079;2009/1;A53;SU
u009079;2009/1;A18;SU
u009079;2009/1;A25;A
u009079;2009/2;A52;SU
u009079;2009/2;A14;NP
u009080;2002/1;A54;SU
u009080;2002/1;A01;A
u009080;2002/1;A50;A
u009080;2002/1;A52;NO
u009080;2002/1;A24;SU
u009081;2022/1;A27;SU
u009081;2022/1;A44;A
u009081;2022/1;A23;SU
u009082;2001/1;A49;NP
u009082;2001/2;A49;A
u009082;2001/2;A13;A
u009082;2002/1;A44;NP
u009082;2002/1;A23;A
u009082;2002/2;A42;A
u009082;2002/2;A39;SU
u009082;2003/1;A03;SU
u009082;2003/1;A10;A
u009082;2003/2;A18;A
u009082;2003/2;A33;SU
u009082;2003/2;A26;SU
u009082;2004/1;A50;SU
u009082;2004/1;A51;NO
u009082;2004/1;A50;SU
u009083;2021/1;A41;SU
u009084;2021/2;A13;SU
u009084;2021/2;A07;NP
u009084;2021/2;A49;NP
u009084;2021/2;A56;A
u009085;2003/1;A49;SU
u009086;2012/1;A48;A
u009086;2012/1;A60;SU
u009086;2013/1;A16;SU
u009086;2013/2;A44;SU
u009086;2013/2;A57;NP
u009086;2013/2;A28;SU
u009086;2013/2;A60;A
u009087;2008/2;A46;A
u009087;2008/2;A12;SU
u009087;2008/2;A23;M
u009087;2009/1;A55;SU
u009087;2009/1;A49;NP
u009087;2009/2;A05;NO
u009087;2009/2;A56;SU
u009087;2009/2;A60;NP
u009087;2009/2;A49;NO
u009087;2010/1;A32;A
u009087;2010/1;A48;A
u009087;2010/1;A04;A
u009087;2010/1;A56;NO
u009087;2010/1;A30;EX
u009087;2010/2;A34;SU
u009087;2010/2;A59;A
u009087;2011/1;A57;NP
u009088;2013/1;A02;A
u009088;2013/1;A21;A
u009088;2013/1;A41;A
u009088;2013/2;A52;A
u009088;2014/1;A27;NO
u009088;2014/1;A49;EX
u009088;2014/1;A20;NO
u009088;2014/1;A01;A
u009088;2014/2;A56;SU
u009088;2014/2;A55;A
u009088;2014/2;A25;NO
u009088;2015/1;A37;NO
u009088;2015/1;A10;A
u009088;2015/1;A06;SU
u009088;2015/2;A13;EX
u009088;2015/2;A06;NP
u009088;2015/2;A33;A
u009089;2002/1;A39;A
u009089;2002/1;A04;A
u009089;2002/1;A27;A
u009090;2016/1;A52;A
u009090;2016/1;A41;NP
u009090;2016/1;A07;A
u009091;2019/1;A11;NO
u009091;2019/1;A16;SU
u009091;2019/1;A03;EX
u009091;2019/2;A58;A
u009091;2019/2;A30;A
u009091;2019/2;A06;NP
u009091;2020/1;A13;SU
u009091;2020/2;A17;SU
u009091;2020/2;A29;A
u009092;2006/2;A27;SU
u009092;2006/2;A44;SU
u009092;2006/2;A40;A
u009092;2006/2;A05;A
u009092;2007/1;A15;NO
u009092;2007/1;A34;SU
u009092;2007/1;A12;NO
u009092;2007/2;A21;A
u009092;2007/2;A27;A
u009092;2007/2;A24;NO
u009092;2008/1;A06;A
u009092;2008/1;A16;NP
u009092;2008/2;A07;SU
u009092;2008/2;A42;SU
u009092;2008/2;A55;NP
u009092;2008/2;A58;NO
u009092;2009/1;A14;SU
u009092;2009/1;A51;NO
u009092;2009/2;A38;NO
u009092;2009/2;A33;SU
u009092;2009/2;A13;A
u009092;2010/1;A50;NP
u009092;2010/1;A39;NO
u009092;2010/1;A44;NO
u009093;2014/1;A06;NO
u009094;2005/1;A16;A
u009094;2005/1;A31;A
u009094;2005/2;A44;SU
u009094;2005/2;A09;SU
u009094;2005/2;A24;A
u009094;2006/1;A53;A
u009094;2006/1;A56;SU
u009094;2006/1;A10;A
u009094;2006/1;A48;SU
u009094;2007/1;A47;NO
u009094;2007/1;A22;SU
u009094;2007/1;A06;NP
u009094;2007/1;A51;SU
u009094;2007/2;A12;NO
u009094;2007/2;A30;SU
u009094;2007/2;A06;A
u009094;2008/1;A20;NP
u009094;2008/1;A15;SU
u009094;2008/2;A32;NO
u009094;2009/1;A25;SU
u009094;2009/1;A18;NO
u009094;2009/2;A21;NO
u009094;2010/2;A50;NO
u009094;2010/2;A05;NO
u009094;2010/2;A27;A
u009094;2010/2;A30;NO
u009094;2011/1;A58;A
u009094;2011/1;A41;SU
u009094;2011/2;A03;A
u009094;2011/2;A52;SU
u009094;2012/1;A55;NO
u009094;2012/1;A41;NO
u009094;2012/2;A52;SU
u009094;2012/2;A33;SU
u009094;2013/1;A48;NO
u009094;2013/1;A49;NO
u009095;2010/1;A45;SU
u009095;2010/1;A48;NO
u009095;2010/1;A46;NP
u009095;2010/2;A44;NO
u009095;2010/2;A29;A
u009095;2010/2;A08;A
u009095;2011/1;A41;SU
u009095;2011/1;A45;NO
u009095;2011/2;A39;NO
u009095;2011/2;A51;A
u009095;2012/1;A22;NO
u009095;2012/1;A23;A
u009095;2012/1;A33;SU
u009095;2012/2;A21;A
u009095;2012/2;A32;A
u009095;2013/1;A56;A
u009095;2013/1;A02;A
u009095;2013/1;A06;A
u009096;2009/2;A23;NO
u009096;2009/2;A12;A
u009096;2009/2;A18;A
u009097;2015/2;A47;A
u009097;2015/2;A52;A
u009097;2015/2;A24;SU
u009097;2015/2;A38;A
u009097;2016/1;A12;A
u009097;2016/1;A40;NP
u009098;2018/1;A34;NO
u009098;2018/1;A20;SU
u009098;2018/1;A11;NO
u009099;2012/1;A51;NO
u009099;2012/1;A45;NO
u009099;2012/2;A10;NP
u009099;2012/2;A30;A
u009099;2012/2;A27;A
u009099;2013/1;A24;A
u009099;2013/1;A36;SU
u009099;2013/1;A60;NP
u009100;2006/1;A40;A
u009100;2006/1;A17;SU
u009100;2006/1;A39;A
u009100;2006/2;A41;SU
u009100;2007/1;A44;A
u009100;2007/1;A53;SU
u009100;2007/2;A05;EX
u009100;2007/2;A35;A
u009100;2007/2;A20;NP
u009100;2008/1;A48;A
u009100;2008/1;A36;NO
u009100;2008/2;A02;SU
u009100;2008/2;A32;SU
u009100;2008/2;A12;NP
u009100;2009/1;A46;A
u009100;2009/1;A56;A
u009100;2009/1;A03;NP
u009100;2009/1;A53;A
u009100;2009/2;A04;NO
u009100;2009/2;A54;NO
u009101;2020/1;A50;SU
u009102;2022/1;A03;A
u009102;2022/1;A14;A
u009102;2022/1;A22;SU
u009103;2002/1;A17;A
u009103;2002/1;A05;A
u009103;2002/2;A44;NP
u009103;2002/2;A44;SU
u009103;2003/2;A26;EX
u009103;2003/2;A31;NP
u009103;2003/2;A06;NP
u009103;2004/2;A57;SU
u009103;2004/2;A57;SU
u009104;2002/1;A02;SU
u009104;2002/1;A55;A
u009104;2002/1;A56;SU
u009104;2002/1;A38;NP
u009104;2002/2;A21;A
u009104;2003/1;A56;SU
u009104;2003/1;A44;A
u009104;2004/1;A56;NP
u009104;2004/1;A58;SU
u009104;2004/1;A24;NO
u009104;2004/2;A29;A
u009104;2004/2;A06;A
u009104;2004/2;A34;SU
u009104;2005/2;A27;A
u009104;2005/2;A54;A
u009104;2005/2;A50;NP
u009105;2010/2;A57;SU
u009105;2010/2;A36;A
u009105;2011/1;A28;A
u009105;2011/1;A45;NO
u009105;2011/1;A20;NP
u009105;2011/1;A37;SU
u009105;2012/1;A57;NO
u009105;2012/1;A06;NP
u009105;2013/1;A21;A
u009105;2013/1;A25;NO
u009106;2018/2;A07;SU
u009106;2018/2;A56;SU
u009106;2018/2;A46;SU
u009106;2019/2;A14;NO
u009107;2010/1;A25;NO
u009107;2010/1;A12;SU
u009107;2010/1;A37;SU
u009107;2010/2;A53;NO
u009107;2010/2;A55;EX
u009107;2010/2;A44;NO
u009107;2011/1;A35;NO
u009107;2011/1;A14;NP
u009107;2011/1;A31;A
u009107;2011/2;A23;SU
u009107;2011/2;A42;A
u009107;2012/1;A21;A
u009107;2012/2;A30;A
u009107;2012/2;A48;A
u009107;2013/1;A54;A
u009107;2013/1;A36;NO
u009108;2019/1;A51;NO
u009108;2019/2;A23;A
u009108;2019/2;A34;A
u009108;2020/2;A54;SU
u009109;2017/2;A20;SU
u009109;2017/2;A34;A
u009109;2017/2;A43;SU
u009109;2017/2;A12;A
u009110;2011/2;A14;SU
u009110;2011/2;A11;A
u009110;2011/2;A37;NO
u009110;2011/2;A36;NP
u009110;2012/2;A54;A
u009110;2012/2;A19;NO
u009110;2012/2;A39;NP
u009111;2016/1;A34;SU
u009111;2016/1;A24;A
u009111;2016/1;A51;NP
u009111;2016/1;A41;A
u009111;2016/2;A02;SU
u009111;2016/2;A52;SU
u009111;2016/2;A60;NP
u009111;2017/1;A47;NP
u009111;2017/1;A54;A
u009111;2017/2;A13;NP
u009111;2017/2;A58;SU
u009112;2000/1;A18;NO
u009112;2000/2;A41;NP
u009112;2000/2;A41;NP
u009112;2001/1;A17;A
u009112;2001/1;A51;NO
u009112;2001/1;A05;A
u009113;2015/2;A18;SU
u009113;2015/2;A53;SU
u009113;2015/2;A35;SU
u009113;2016/1;A04;A
u009113;2016/1;A42;SU
u009113;2016/1;A25;A
u009113;2016/2;A36;NO
u009113;2016/2;A57;A
u009113;2017/1;A55;SU
u009113;2017/1;A48;NO
u009113;2017/1;A39;SU
u009114;2019/2;A13;A
u009114;2019/2;A59;SU
u009114;2019/2;A07;A
u009115;2001/1;A16;SU
u009115;2001/1;A39;A
u009115;2001/1;A26;NP
u009115;2002/1;A44;A
u009115;2002/1;A28;A
u009115;2002/1;A03;A
u009115;2002/2;A26;NO
u009115;2002/2;A49;NP
u009115;2003/2;A02;NO
u009115;2003/2;A36;NO
u009115;2003/2;A43;NO
u009116;2000/2;A17;A
u009116;2000/2;A43;SU
u009116;2000/2;A15;A
u009116;2001/1;A25;SU
u009116;2001/1;A52;NO
u009117;2000/2;A19;SU
u009117;2000/2;A54;NP
u009117;2001/1;A33;SU
u009117;2001/1;A26;NP
u009117;2001/1;A16;NO
u009117;2001/2;A41;NP
u009117;2001/2;A45;A
u009117;2002/1;A11;A
u009117;2002/1;A13;SU
u009117;2002/1;A07;SU
u009117;2002/2;A13;SU
u009117;2002/2;A19;NP
u009117;2003/1;A59;NO
u009117;2003/1;A05;NO
u009117;2003/1;A33;NP
u009117;2003/2;A51;SU
u009117;2003/2;A15;A
u009117;2003/2;A20;NO
u009117;2004/1;A60;SU
u009117;2004/1;A14;A
u009117;2004/1;A12;A
u009117;2004/2;A56;A
u009117;2005/1;A51;SU
u009117;2005/1;A52;A
u009117;2005/1;A34;NO
u009117;2005/2;A09;SU
u009117;2005/2;A10;SU
u009117;2006/1;A32;A
u009117;2006/2;A42;A
u009117;2006/2;A23;A
u009117;2007/1;A24;A
u009117;2007/2;A30;NP
u009117;2007/2;A17;SU
u009117;2008/1;A37;A
u009117;2008/2;A38;A
u009118;2010/1;A05;A
u009118;2010/1;A41;SU
u009118;2010/1;A47;SU
u009118;2010/2;A43;SU
u009119;2009/2;A22;A
u009119;2009/2;A05;NO
u009119;2009/2;A59;NP
u009119;2010/1;A51;NP
u009119;2010/1;A11;A
u009119;2010/2;A20;A
u009119;2010/2;A38;A
u009119;2010/2;A49;NP
u009119;2010/2;A30;A
u009119;2011/1;A49;SU
u009119;2011/1;A03;SU
u009119;2011/1;A13;A
u009119;2011/1;A15;NO
u009119;2011/2;A35;A
u009119;2011/2;A27;A
u009119;2011/2;A40;A
u009119;2011/2;A28;A
u009119;2011/2;A43;A
u009119;2012/1;A53;NO
u009119;2012/1;A18;A
u009119;2012/1;A47;NO
u009119;2012/2;A60;NP
u009119;2013/1;A06;SU
u009119;2013/1;A50;A
u009119;2013/1;A19;SU
u009120;2005/1;A30;A
u009120;2005/1;A04;NO
u009120;2005/1;A03;NO
u009120;2005/2;A19;A
u009120;2005/2;A22;NP
u009120;2005/2;A54;SU
u009120;2006/1;A28;A
u009120;2006/1;A51;NO
u009120;2006/1;A15;NO
u009120;2006/2;A53;NP
u009120;2007/1;A05;A
u009120;2007/1;A53;A
u009120;2007/1;A18;NP
u009121;2022/1;A14;NP
u009121;2022/1;A33;NO
u009122;2011/1;A37;A
u009122;2011/1;A04;NP
u009122;2011/2;A24;NO
u009122;2012/1;A58;NP
u009122;2012/1;A21;A
u009122;2012/2;A20;NO
u009122;2012/2;A09;SU
u009122;2013/1;A26;SU
u009123;2001/1;A60;A
u009123;2001/1;A32;NO
u009123;2001/1;A14;NP
u009123;2001/1;A04;A
u009123;2001/2;A45;SU
u009123;2001/2;A53;SU
u009123;2001/2;A43;A
u009123;2002/1;A15;NP
u009123;2002/2;A42;SU
u009123;2002/2;A12;A
u009123;2002/2;A09;A
u009123;2002/2;A01;A
u009124;2000/2;A37;SU
u009124;2000/2;A01;A
u009124;2000/2;A28;NP
u009125;2012/1;A43;SU
u009125;2012/1;A55;SU
u009125;2012/1;A43;A
u009125;2012/1;A14;SU
u009125;2013/1;A57;NO
u009125;2013/1;A45;A
u009125;2013/1;A12;A
u009125;2014/1;A14;A
u009125;2014/1;A54;SU
u009125;2014/1;A35;NO
u009125;2016/2;A46;SU
u009125;2017/1;A56;NP
u009125;2017/1;A11;A
u009125;2017/1;A44;A
u009125;2017/2;A21;A
u009125;2017/2;A24;SU
u009125;2018/1;A17;SU
u009125;2018/1;A34;SU
u009125;2018/1;A60;SU
u009125;2018/2;A46;NP
u009125;2019/1;A60;SU
u009125;2019/1;A40;A
u009126;2016/1;A59;SU
u009126;2016/1;A53;SU
u009126;2016/1;A40;A
u009126;2016/2;A50;NO
u009126;2016/2;A15;EX
u009126;2016/2;A58;NO
u009127;2005/1;A49;SU
u009127;2005/1;A48;NP
u009127;2005/1;A12;SU
u009127;2005/2;A33;NP
u009127;2005/2;A59;NO
u009128;2014/1;A35;NO
u009128;2014/1;A26;SU
u009128;2014/1;A22;NP
u009129;2004/1;A40;A
u009129;2004/1;A12;SU
u009130;2000/1;A19;NO
u009130;2000/1;A01;A
u009130;2000/1;A22;NP
u009130;2000/2;A12;NO
u009130;2001/1;A59;NP
u009130;2001/1;A34;A
u009130;2001/1;A25;A
u009130;2001/2;A33;SU
u009130;2001/2;A21;NP
u009130;2002/1;A18;A
u009130;2002/2;A39;SU
u009130;2003/1;A16;A
u009130;2003/1;A38;A
u009130;2003/1;A21;SU
u009130;2004/1;A48;SU
u009130;2004/1;A43;EX
u009130;2004/2;A44;A
u009130;2004/2;A04;A
u009130;2005/1;A30;NO
u009130;2005/1;A03;A
u009130;2005/1;A39;NP
u009130;2006/1;A17;SU
u009130;2006/1;A59;NP
u009130;2006/1;A58;SU
u009130;2006/2;A60;NO
u009130;2006/2;A15;NO
u009130;2007/2;A13;A
u009130;2007/2;A09;A
u009130;2007/2;A05;NP
u009130;2008/1;A37;NO
u009130;2008/1;A59;A
u009130;2009/1;A17;A
u009130;2009/1;A11;NP
u009130;2009/1;A42;NP
u009130;2010/1;A36;SU
u009130;2010/1;A40;A
u009130;2011/1;A41;SU
u009130;2011/1;A23;SU
u009130;2011/2;A10;SU
u009131;2012/1;A15;A
u009131;2012/1;A53;A
u009131;2012/1;A45;A
u009131;2012/1;A09;A
u009132;2017/1;A05;SU
u009132;2017/1;A33;A
u009132;2017/1;A17;A
u009133;2020/1;A15;A
u009133;2020/1;A32;NO
u009133;2020/1;A17;NO
u009133;2020/1;A51;SU
u009133;2020/1;A39;NO
u009134;2000/2;A45;A
u009134;2000/2;A17;EX
u009134;2000/2;A36;A
u009134;2001/1;A42;A
u009134;2001/1;A51;SU
u009134;2001/2;A46;A
u009134;2001/2;A39;NP
u009134;2001/2;A03;A
u009134;2002/1;A14;A
u009134;2002/1;A12;A
u009134;2002/1;A55;NP
u009134;2002/1;A51;SU
u009134;2002/1;A28;NO
u009134;2002/2;A30;NO
u009134;2002/2;A58;SU
u009134;2003/1;A49;A
u009134;2003/1;A04;NP
u009134;2003/2;A51;A
u009134;2003/2;A24;NO
u009134;2003/2;A11;A
u009134;2004/1;A18;A
u009134;2004/2;A05;A
u009134;2004/2;A58;NP
u009134;2005/1;A59;SU
u009134;2005/2;A33;NO
u009134;2005/2;A56;A
u009134;2006/1;A54;SU
u009134;2006/1;A27;NP
u009134;2006/1;A21;SU
u009134;2006/2;A27;SU
u009134;2007/1;A54;NP
u009134;2007/1;A54;NO
u009134;2007/1;A06;NO
u009135;2018/1;A04;A
u009135;2018/1;A55;NP
u009135;2018/1;A58;SU
u009136;2002/2;A44;A
u009136;2002/2;A08;NO
u009136;2003/2;A15;NP
u009136;2003/2;A05;A
u009136;2004/2;A20;NP
u009136;2005/2;A15;SU
u009136;2005/2;A07;SU
u009136;2006/1;A31;NO
u009136;2006/1;A58;NO
u009136;2006/2;A33;NP
u009136;2006/2;A43;SU
u009136;2007/2;A33;A
u009136;2007/2;A27;NP
u009136;2007/2;A51;NO
u009136;2008/1;A01;A
u009136;2008/1;A45;A
u009136;2008/2;A29;NO
u009136;2008/2;A50;EX
u009136;2008/2;A30;SU
u009136;2009/1;A17;A
u009136;2009/1;A02;SU
u009136;2010/1;A37;SU
u009136;2011/1;A12;SU
u009136;2011/1;A57;A
u009137;2000/1;A50;NP
u009137;2000/1;A28;NO
u009137;2000/1;A30;SU
u009138;2019/1;A54;A
u009138;2019/1;A40;NO
u009138;2020/1;A11;SU
u009138;2020/1;A53;NP
u009138;2020/2;A07;A
u009138;2020/2;A21;SU
u009138;2020/2;A51;A
u009138;2021/2;A45;A
u009138;2021/2;A37;A
u009139;2022/1;A14;SU
u009139;2022/1;A13;SU
u009140;2020/2;A48;A
u009140;2020/2;A15;NO
u009140;2020/2;A38;SU
u009141;2001/2;A54;A
u009141;2001/2;A32;A
u009142;2004/1;A03;SU
u009142;2005/1;A19;SU
u009142;2005/1;A29;NO
u009142;2005/2;A35;NO
u009142;2005/2;A49;SU
u009142;2005/2;A06;EX
u009142;2006/2;A12;SU
u009142;2006/2;A25;SU
u009142;2006/2;A05;NP
u009142;2007/2;A04;SU
u009142;2008/1;A28;NP
u009142;2008/1;A24;NO
u009143;2013/2;A05;A
u009143;2013/2;A27;A
u009143;2013/2;A18;SU
u009143;2014/1;A24;A
u009143;2014/1;A50;A
u009143;2014/2;A57;A
u009144;2012/1;A11;SU
u009144;2012/1;A52;NP
u009144;2012/1;A12;NP
u009145;2002/1;A44;A
u009145;2002/2;A23;A
u009145;2002/2;A11;A
u009145;2003/1;A13;SU
u009145;2003/1;A41;A
u009145;2003/2;A53;NO
u009145;2004/1;A42;NO
u009145;2004/1;A54;NO
u009145;2005/1;A27;A
u009145;2005/1;A43;NP
u009145;2005/2;A38;A
u009145;2005/2;A43;NO
u009145;2005/2;A59;A
u009145;2005/2;A35;SU
u009145;2006/1;A49;NP
u009145;2006/1;A40;EX
u009145;2007/1;A14;NO
u009145;2007/1;A48;A
u009145;2007/1;A29;A
u009145;2007/2;A09;NO
u009145;2007/2;A10;NO
u009145;2007/2;A56;A
u009145;2008/1;A36;SU
u009145;2008/2;A35;A
u009145;2008/2;A58;A
u009145;2008/2;A50;A
u009145;2009/1;A07;A
u009145;2009/2;A12;A
u009145;2009/2;A60;NP
u009145;2010/1;A26;NP
u009145;2011/1;A08;A
u009145;2011/1;A39;NP
u009145;2011/2;A22;NO
u009145;2011/2;A21;A
u009145;2011/2;A34;A
u009146;2012/1;A09;SU
u009146;2012/1;A05;A
u009146;2012/1;A19;M
u009146;2012/2;A23;A
u009146;2012/2;A53;A
u009146;2012/2;A55;A
u009147;2016/2;A06;A
u009147;2016/2;A03;A
u009147;2017/1;A19;NP
u009147;2017/1;A38;A
u009147;2017/1;A16;SU
u009147;2017/1;A31;SU
u009147;2017/2;A17;SU
u009147;2017/2;A45;A
u009147;2017/2;A29;SU
u009148;2001/2;A25;A
u009148;2001/2;A02;SU
u009148;2001/2;A50;NP
u009148;2001/2;A59;NP
u009148;2002/1;A51;NP
u009148;2002/1;A50;SU
u009149;2020/1;A46;A
u009149;2020/1;A31;A
u009150;2007/2;A24;NO
u009151;2005/1;A12;A
u009151;2005/1;A58;SU
u009151;2005/1;A59;SU
u009151;2005/2;A09;SU
u009151;2005/2;A17;NP
u009151;2005/2;A44;NO
u009151;2006/2;A48;A
u009151;2006/2;A38;A
u009151;2007/1;A49;NO
u009151;2007/1;A51;SU
u009151;2007/2;A02;A
u009151;2007/2;A01;NO
u009151;2007/2;A15;NP
u009151;2008/2;A36;A
u009151;2008/2;A50;EX
u009151;2009/1;A24;A
u009151;2009/1;A60;NO
u009151;2009/1;A21;NP
u009151;2010/1;A06;SU
u009151;2010/1;A43;SU
u009151;2010/1;A32;NP
u009151;2011/1;A26;NO
u009151;2011/1;A33;NP
u009151;2011/1;A37;NP
u009151;2012/1;A59;EX
u009152;2007/1;A38;A
u009152;2007/1;A42;A
u009152;2007/2;A39;SU
u009152;2007/2;A39;SU
u009152;2007/2;A45;NP
u009152;2008/1;A29;NO
u009152;2008/1;A52;A
u009152;2008/2;A01;NP
u009152;2008/2;A13;SU
u009152;2009/2;A40;SU
u009152;2009/2;A26;A
u009152;2010/2;A37;SU
u009152;2010/2;A02;SU
u009152;2010/2;A60;NO
u009152;2011/1;A33;EX
u009152;2011/1;A40;A
u009152;2011/2;A59;EX
u009152;2012/1;A39;A
u009152;2012/1;A47;A
u009152;2012/1;A34;SU
u009153;2003/1;A01;NO
u009153;2003/1;A03;SU
u009153;2004/1;A06;A
u009153;2004/2;A46;NP
u009153;2004/2;A02;A
u009153;2005/1;A13;A
u009153;2005/1;A22;NP
u009153;2005/1;A03;A
u009153;2005/2;A07;A
u009153;2005/2;A31;A
u009153;2006/2;A19;A
u009153;2006/2;A59;A
u009153;2006/2;A51;NP
u009153;2007/2;A29;A
u009153;2007/2;A16;SU
u009153;2007/2;A08;NO
u009153;2007/2;A45;SU
u009153;2008/1;A60;NP
u009153;2008/1;A47;A
u009153;2008/1;A25;A
u009153;2008/1;A37;NO
u009153;2008/2;A11;NP
u009153;2008/2;A30;A
u009153;2009/2;A52;NP
u009153;2009/2;A46;NP
u009153;2009/2;A50;SU
u009153;2010/1;A05;NP
u009153;2010/1;A22;A
u009153;2010/1;A48;NO
u009153;2010/2;A60;A
u009153;2010/2;A04;A
u009153;2011/1;A50;A
u009153;2011/1;A55;SU
u009153;2012/2;A39;SU
u009153;2012/2;A28;SU
u009153;2013/1;A51;SU
u009153;2014/2;A35;NO
u009153;2014/2;A52;NO
u009153;2015/2;A46;NP
u009154;2013/1;A44;NO
u009154;2013/1;A18;A
u009155;2016/1;A16;NP
u009155;2016/1;A42;A
u009155;2016/2;A45;NO
u009155;2016/2;A41;NP
u009155;2016/2;A18;A
u009155;2016/2;A25;NO
u009155;2016/2;A24;NO
u009156;2017/1;A51;SU
u009156;2017/1;A59;A
u009156;2017/1;A58;A
u009157;2017/1;A18;SU
u009157;2017/1;A60;SU
u009157;2017/1;A04;NP
u009157;2017/2;A22;NP
u009157;2017/2;A43;NO
u009157;2018/1;A31;NP
u009157;2018/1;A26;NO
u009157;2018/1;A46;A
u009157;2018/2;A29;A
u009157;2018/2;A24;SU
u009157;2019/1;A01;NP
u009157;2019/2;A58;SU
u009158;2007/2;A29;A
u009158;2007/2;A60;NO
u009158;2008/1;A47;NP
u009158;2008/1;A28;SU
u009158;2008/2;A38;NO
u009158;2008/2;A42;A
u009158;2009/2;A17;A
u009158;2009/2;A40;SU
u009158;2010/2;A39;A
u009158;2011/2;A52;SU
u009158;2012/1;A27;NP
u009158;2012/1;A37;SU
u009158;2012/1;A07;NP
u009158;2012/1;A31;NP
u009158;2012/2;A51;SU
u009158;2012/2;A34;A
u009158;2012/2;A58;A
u009158;2013/2;A32;A
u009158;2014/2;A19;SU
u009158;2014/2;A25;NO
u009159;2011/1;A26;A
u009159;2011/1;A58;A
u009159;2011/1;A19;A
u009159;2011/2;A13;SU
u009159;2011/2;A16;NP
u009159;2011/2;A25;NO
u009159;2012/1;A59;A
u009159;2012/1;A32;A
u009159;2012/1;A45;A
u009160;2017/1;A31;NP
u009160;2017/1;A26;A
u009161;2019/1;A29;NO
u009162;2013/1;A18;NO
u009163;2004/1;A30;NP
u009163;2004/1;A29;A
u009163;2004/1;A05;A
u009163;2004/2;A44;NO
u009163;2004/2;A27;A
u009164;2003/1;A42;NP
u009164;2003/1;A60;A
u009164;2003/1;A08;SU
u009164;2003/1;A07;SU
u009165;2021/1;A34;NO
u009165;2021/1;A17;SU
u009165;2021/1;A39;A
u009166;2018/2;A60;NP
u009166;2018/2;A58;A
u009166;2018/2;A57;NO
u009166;2019/1;A03;SU
u009166;2019/1;A11;NP
u009167;2000/1;A35;A
u009167;2000/1;A53;NP
u009167;2000/1;A55;A
u009167;2001/1;A39;SU
u009167;2001/1;A11;A
u009167;2001/1;A56;SU
u009167;2001/2;A40;A
u009167;2001/2;A52;SU
u009167;2001/2;A28;A
u009167;2002/2;A06;A
u009167;2002/2;A49;SU
u009167;2002/2;A29;NO
u009167;2003/1;A59;A
u009167;2003/2;A41;NP
u009167;2004/2;A12;NP
u009167;2005/2;A47;NO
u009167;2005/2;A09;EX
u009167;2007/1;A27;A
u009167;2007/1;A38;A
u009167;2007/1;A12;A
u009167;2008/1;A13;SU
u009167;2009/1;A17;NP
u009167;2009/2;A45;NO
u009167;2009/2;A43;A
u009167;2010/1;A33;A
u009167;2010/2;A30;NO
u009167;2010/2;A56;A
u009167;2011/1;A26;SU
u009167;2011/2;A13;SU
u009167;2011/2;A48;A
u009168;2007/2;A07;SU
u009168;2007/2;A35;A
u009168;2007/2;A58;A
u009168;2007/2;A31;A
u009168;2008/1;A47;NO
u009168;2008/1;A24;NP
u009168;2008/2;A33;SU
u009168;2008/2;A56;NO
u009168;2008/2;A02;NO
u009168;2009/1;A42;A
u009168;2009/1;A53;SU
u009168;2009/1;A20;SU
u009168;2009/2;A50;A
u009168;2009/2;A32;A
u009168;2009/2;A21;A
u009168;2010/1;A26;A
u009168;2010/1;A30;A
u009168;2010/1;A54;NP
u009168;2010/2;A20;SU
u009168;2010/2;A15;NO
u009169;2003/1;A16;NO
u009169;2004/1;A47;SU
u009169;2004/2;A43;SU
u009169;2004/2;A58;A
u009169;2004/2;A56;NO
u009169;2005/2;A09;NP
u009169;2005/2;A53;NO
u009169;2006/1;A04;NP
u009169;2006/1;A11;SU
u009169;2006/1;A43;A
u009169;2006/2;A24;A
u009169;2007/1;A35;SU
u009169;2007/1;A04;NP
u009169;2008/1;A29;A
u009169;2008/1;A36;A
u009169;2008/1;A60;SU
u009169;2009/1;A48;NO
u009169;2009/1;A37;A
u009169;2009/1;A15;A
u009169;2009/1;A31;NO
u009170;2015/1;A30;NP
u009170;2015/1;A47;NP
u009170;2015/2;A11;NP
u009170;2015/2;A14;A
u009170;2016/1;A10;EX
u009170;2016/1;A07;EX
u009171;2008/1;A14;SU
u009171;2008/1;A60;NP
u009171;2008/1;A57;NP
u009171;2008/2;A58;A
u009171;2008/2;A17;SU
u009171;2008/2;A49;SU
